record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,lag_4_weeks,target_changing_rate_per_week_1,target_changing_rate_per_week_2,Y_true,Y_pred
68558,2031-10-11,9961,222087,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.812184355372417,-0.0009446870343290875,-0.0006764716393157409,4.219507705176107,4.263327
68584,2031-10-11,9984,222087,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,-0.010322500572138807,-0.0010315461501568053,3.4011973816621555,3.4467168
67065,2031-10-11,8023,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.77912349311153,-0.0029596513666722297,-0.002467929195367453,5.111987788356544,4.827838
67089,2031-10-11,8058,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,-0.0037985094661279143,-0.005005879892647909,3.8918202981106265,3.9651473
67038,2031-10-11,8063,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.0943445622221,-0.022200190144592933,-0.006942806229233646,3.6635616461296463,3.676799
67013,2031-10-11,8094,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.295836866004329,0.02057733248713063,-0.0018668712264875741,3.8066624897703196,3.5928988
66988,2031-10-11,8095,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.6913478822291435,0.006187927040277906,-0.00238296607060797,4.6443908991413725,4.347644
67139,2031-10-11,8121,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,-0.006107890634415952,-0.0034157190081009364,4.007333185232471,3.7747757
67113,2031-10-11,8222,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.248495242049359,0.0014394805792947002,-0.000685850349542637,4.442651256490317,4.3443184
67183,2031-10-11,8317,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.5217885770490405,-0.022902613556115458,-0.005018683510695092,4.31748811353631,4.2538247
67203,2031-10-11,8319,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.6094379124341003,0.0,-0.00418387586827525,2.5649493574615367,2.423549
67223,2031-10-11,8392,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,0.014099588335026938,-0.00558944900797462,2.9444389791664403,2.3059235
67242,2031-10-11,8398,222765,220.1625,220.1625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,0.00222840982652245,-0.0040059450328887155,4.110873864173311,4.046029
67263,2031-10-11,8400,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,0.006194728649194884,-0.0006716688758169121,3.044522437723423,3.432122
67283,2031-10-11,8422,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9512437185814275,-0.015131864901236771,-0.0031130842252567676,3.8918202981106265,3.8735602
67307,2031-10-11,8438,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,-0.004579676466745299,-0.0008796618823442127,4.127134385045092,3.828943
67350,2031-10-11,8562,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.02535169073515,-0.010132107582782527,-0.005368971657690861,3.784189633918261,4.0842185
67378,2031-10-11,8869,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,-0.002791045538335797,-0.0032629805820960068,4.174387269895637,4.0353694
67423,2031-10-11,8911,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,-0.02031758628555237,-0.0021387615126160497,2.772588722239781,3.1894813
67401,2031-10-11,8991,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,-0.011705277365644815,-0.0028604709329810053,3.9889840465642745,4.008321
67454,2031-10-11,9043,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,0.000568111353825326,-0.003760086162948174,3.8918202981106265,3.635361
67473,2031-10-11,9092,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.356708826689592,-0.00874099268160161,0.00017163583256511237,4.30406509320417,3.9732308
67501,2031-10-11,9112,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.110873864173311,-0.003989662038292567,-0.00393315386181553,4.204692619390966,4.223603
67520,2031-10-11,9132,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,-0.019230767751479406,-0.0034052696831042796,2.8903717578961645,2.5939329
67543,2031-10-11,9147,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.127134385045092,-0.010330409281510404,-0.002233693576483127,3.912023005428146,3.7260802
67563,2031-10-11,9164,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.127134385045092,-0.009512093635018997,-0.00439963603451662,4.276666119016055,4.1288323
67581,2031-10-11,9178,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.791759469228055,-0.01738645776803242,-0.005795486219881873,2.0794415416798357,1.9575688
67605,2031-10-11,9190,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,-0.001226950604114916,-0.0037324826689794743,4.127134385045092,3.811788
67627,2031-10-11,9221,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,0.015813179835928982,-0.003672347747799494,2.772588722239781,2.9397535
67648,2031-10-11,9250,222765,232.9875,232.9875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9512437185814275,0.0027810721416721062,0.0006531035270696735,4.0943445622221,4.011311
67695,2031-10-11,9279,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,-0.000782672855452344,-0.00155533429633196,4.219507705176107,3.9099376
67716,2031-10-11,9281,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,-0.00792497655420937,-0.006739606683732529,3.1354942159291497,2.964947
67739,2031-10-11,9328,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,0.0027082717635542306,-0.003910371827272837,3.6109179126442243,3.224562
67760,2031-10-11,9371,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,0.03374183290451422,0.003221826183935234,3.332204510175204,3.3788083
67833,2031-10-11,9425,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6375861597263857,-0.008920221321742272,-0.0052758768778574374,3.4339872044851463,3.5362952
67796,2031-10-11,9430,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,-0.012362728914315613,-0.005018683510695092,3.6635616461296463,3.4693832
67858,2031-10-11,9432,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,0.0008910423295726273,-0.004038740102900402,3.9889840465642745,3.546298
67879,2031-10-11,9436,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,0.07692307100591762,-0.003820917486298203,2.5649493574615367,2.8458276
67817,2031-10-11,9439,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.6390573296152584,-0.04168023448680302,-0.01589503121510345,2.8903717578961645,2.9025652
67778,2031-10-11,9442,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,-0.01999323356758062,-0.008652000034734436,3.4339872044851463,3.509436
67920,2031-10-11,9479,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.02535169073515,-0.0026533483452377635,-0.0012661698869744222,3.8501476017100584,3.6546466
67942,2031-10-11,9481,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.605170185988092,0.0002439339081337147,-0.001975948983092068,3.828641396489095,4.1921096
67964,2031-10-11,9490,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,-0.006985449454980081,-0.0023284832710694166,3.713572066704308,3.3798194
67984,2031-10-11,9498,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5263605246161616,-0.016311644505905762,-0.010644177530114452,2.833213344056216,2.7937188
68006,2031-10-11,9532,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,0.03713040517677564,0.00021077543035958398,3.4965075614664802,3.5916848
68026,2031-10-11,9578,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.58351893845611,-0.0017107631859563024,-0.004887326636522045,3.713572066704308,3.505321
68068,2031-10-11,9611,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.02535169073515,-0.004758328550743734,-0.0037407142435800906,4.356708826689592,4.1866245
68095,2031-10-11,9613,222765,233.7,233.7,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,-0.010842052439434773,-0.005253084231217081,4.584967478670572,4.375038
68119,2031-10-11,9632,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,-0.012393064653634343,0.015675006779510885,3.7612001156935624,3.1395097
68046,2031-10-11,9672,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.04305126783455,-0.00046731916575735815,-0.004413913216341793,3.871201010907891,3.9942617
68139,2031-10-11,9680,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,-0.016636002508138115,-0.004348706308674138,3.091042453358316,3.0499303
68172,2031-10-11,9713,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,-0.01159787601594851,-0.005189737146236303,3.6888794541139363,3.8205476
68193,2031-10-11,9731,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,0.0009035926894165547,-0.0015651480477900507,3.258096538021482,3.360529
68215,2031-10-11,9745,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,-0.011451272732109918,-0.002757218072964364,4.04305126783455,3.5254984
68238,2031-10-11,9770,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1780538303479458,-0.01706528711931303,-0.011997272953853168,3.044522437723423,2.985409
68257,2031-10-11,9789,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.58351893845611,0.0015235089505231314,-0.002510276738858016,3.1354942159291497,3.5135164
68345,2031-10-11,9809,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,-0.009830555215782863,-0.004566475846575669,4.0943445622221,4.116982
68281,2031-10-11,9813,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,0.0027912738335252314,-0.005846675354793304,3.367295829986474,2.6165504
68304,2031-10-11,9823,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.406719247264253,-0.008455013331771859,-0.0026620239466816765,4.07753744390572,4.3743143
68327,2031-10-11,9837,222765,230.1375,230.1375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.276666119016055,-0.004202525270469156,0.0,4.48863636973214,3.9642153
68371,2031-10-11,9845,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.442651256490317,-0.009983168911381004,-0.0031669363856030018,3.970291913552122,4.445732
68395,2031-10-11,9872,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,0.0020317590475568857,-0.000930348560488778,3.970291913552122,4.182863
68415,2031-10-11,9876,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,-0.015627204906865685,-0.0063043258226033565,2.8903717578961645,3.1771662
68435,2031-10-11,9879,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,0.003267788237906908,-0.004444990611220154,2.772588722239781,2.6301265
68455,2031-10-11,9880,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,0.0030825373307699936,-0.003258534525672842,3.367295829986474,3.4523804
68475,2031-10-11,9881,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.110873864173311,0.007542247200361867,-0.0008184995862000444,4.3694478524670215,4.001183
68498,2031-10-11,9890,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.189654742026425,-0.005973074791300485,-0.0022587363521028494,3.8066624897703196,4.024877
68516,2031-10-11,9909,222765,232.9875,232.9875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.02535169073515,0.013774943721709444,0.0006563317955294422,3.295836866004329,3.708416
68537,2031-10-11,9954,222765,205.2,205.2,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,-0.0037985094661279143,-0.0013859582530511942,3.58351893845611,3.7172163
68562,2031-10-11,9961,222765,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,0.0024791964236512577,-0.002400984921001781,4.189654742026425,4.110817
68587,2031-10-11,9984,222765,240.825,240.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1354942159291497,-0.011432828429205236,-0.0050006919244665465,3.58351893845611,3.3630056
67067,2031-10-11,8023,223153,177.4125,228.0,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.295836866004329,0.009762369059103129,0.002709670849616519,4.174387269895637,4.3024144
67040,2031-10-11,8063,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,0.009141328436456469,0.00041207479211936957,3.6635616461296463,3.5782142
66969,2031-10-11,8091,223153,177.4125,227.2875,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,0.004767836430235375,0.02126878920939388,2.8903717578961645,2.9080498
67015,2031-10-11,8094,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,0.011554617512260347,-0.001250755703481108,3.2188758248682006,3.4658868
66990,2031-10-11,8095,223153,178.125,227.2875,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.0943445622221,0.020093498124530727,-0.00047849261807119856,4.465908118654584,4.1479225
67141,2031-10-11,8121,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.295836866004329,0.020084500750393277,0.0029522466236090437,3.8066624897703196,3.4706042
67161,2031-10-11,8218,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.367295829986474,0.012551626961152572,-0.0031544464697880626,3.6888794541139363,3.1921215
67185,2031-10-11,8317,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5263605246161616,0.015350441124043544,-0.0011127179976157355,3.4011973816621555,3.6098342
67244,2031-10-11,8398,223153,178.8375,244.3875,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.6094379124341003,-0.010641986342381659,-0.009425320856870848,4.174387269895637,3.4791298
67265,2031-10-11,8400,223153,178.8375,236.55,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,0.010090324468866435,0.00046682935604590834,4.04305126783455,3.8911366
67285,2031-10-11,8422,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,-0.0016324205647324824,-0.0014715833514903141,3.1780538303479458,3.4382243
67309,2031-10-11,8438,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,0.0010174063179565448,0.0013148956197660037,3.7376696182833684,3.5991132
67331,2031-10-11,8555,223153,201.6375,201.6375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.8903717578961645,0.0031840524595517276,-0.0034651818429613777,3.5553480614894135,2.9028697
67352,2031-10-11,8562,223153,177.4125,228.0,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,0.0032014487329136174,0.0029994720217346466,3.970291913552122,4.078809
67380,2031-10-11,8869,223153,177.4125,227.2875,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,0.01577758112598442,0.0008157774054526445,3.828641396489095,3.5776196
67425,2031-10-11,8911,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,0.006963188689574548,0.00510416224965372,2.70805020110221,3.0863214
67403,2031-10-11,8991,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,0.016499633252481535,-0.0023909264388602717,3.6109179126442243,3.6710622
67456,2031-10-11,9043,223153,177.4125,228.0,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.3862943611198906,0.06380636435606048,0.008719792843676789,3.828641396489095,3.2739868
67475,2031-10-11,9092,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,0.010879022923216783,-0.0033485530789665414,3.367295829986474,3.3686461
67503,2031-10-11,9112,223153,178.125,236.55,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5263605246161616,0.012937316322250952,0.0028440453202944155,4.584967478670572,4.2582536
67522,2031-10-11,9132,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,0.003963338421608531,0.0008390082450433534,3.4339872044851463,3.4780235
67565,2031-10-11,9164,223153,178.8375,228.0,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,0.011322633836968427,0.0009000602421954864,4.04305126783455,3.8542972
67583,2031-10-11,9178,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.367295829986474,0.0,-0.0015932641282445465,3.784189633918261,3.4388454
67607,2031-10-11,9190,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.833213344056216,-0.008982983926395498,-0.0017483454278434955,3.5263605246161616,3.3322065
67629,2031-10-11,9221,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1780538303479458,-0.023188037027172967,-0.008675848600823668,2.4849066497880004,2.7152584
67650,2031-10-11,9250,223153,177.4125,227.2875,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,-0.013105246295368043,-0.0032723784231049376,3.9512437185814275,3.646232
67676,2031-10-11,9273,223153,191.6625,191.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,0.01295507681783047,-0.0009639027144696786,2.833213344056216,3.46558
67697,2031-10-11,9279,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1780538303479458,0.007718454189081273,-0.0029898967518834085,3.784189633918261,3.5109515
67741,2031-10-11,9328,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,-0.00631077849375582,-0.005582151773821076,3.332204510175204,3.1010551
67835,2031-10-11,9425,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.8903717578961645,-0.020465257936928005,-0.00812792937900543,2.8903717578961645,2.912605
67798,2031-10-11,9430,223153,177.4125,236.55,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.70805020110221,0.024385754821145737,0.0018124693905724582,4.0943445622221,3.765784
67860,2031-10-11,9432,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1780538303479458,0.002578175567111954,-0.001905252767455544,3.8066624897703196,3.4195032
67819,2031-10-11,9439,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,-0.010486482844250335,-0.003495494460672891,3.4339872044851463,3.0402453
67900,2031-10-11,9456,223153,212.325,212.325,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.970291913552122,0.0035754123669658458,0.0013899766524495321,3.713572066704308,3.66014
67922,2031-10-11,9479,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,-0.0034697940593768077,-0.00135622501166925,3.784189633918261,3.3549738
67986,2031-10-11,9498,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,-0.0010696033240936344,-0.0009933601928238563,3.332204510175204,3.6016462
68008,2031-10-11,9532,223153,227.2875,227.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,0.0,0.0022382341958476133,2.8903717578961645,2.8926048
68070,2031-10-11,9611,223153,177.4125,228.0,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,0.015035074589608361,0.001514802291038161,4.23410650459726,4.1802807
68097,2031-10-11,9613,223153,177.4125,228.0,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,0.017256122113286736,0.0026846368208310973,4.584967478670572,4.209647
